(0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module` WHERE `module`.`id` = 2 LIMIT 21; args=(2,)
(0.000) SELECT `jobResult`.`id`, `jobResult`.`job_id`, `jobResult`.`result_json`, `jobResult`.`create_date`, `jobResult`.`modify_date` FROM `jobResult` WHERE `jobResult`.`job_id` = 1033 LIMIT 21; args=(1033,)
(0.000) SELECT `jobResult`.`id`, `jobResult`.`job_id`, `jobResult`.`result_json`, `jobResult`.`create_date`, `jobResult`.`modify_date` FROM `jobResult` WHERE `jobResult`.`job_id` = 1033 LIMIT 21; args=(1033,)
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi` WHERE `moduleapi`.`id` = 4 LIMIT 21; args=(4,)
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi` WHERE `moduleapi`.`id` = 4 LIMIT 21; args=(4,)
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module` WHERE `module`.`id` = 5 LIMIT 21; args=(5,)
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module` WHERE `module`.`id` = 5 LIMIT 21; args=(5,)
(0.000) SELECT `jobResult`.`id`, `jobResult`.`job_id`, `jobResult`.`result_json`, `jobResult`.`create_date`, `jobResult`.`modify_date` FROM `jobResult` WHERE `jobResult`.`job_id` = 1032 LIMIT 21; args=(1032,)
(0.000) SELECT `jobResult`.`id`, `jobResult`.`job_id`, `jobResult`.`result_json`, `jobResult`.`create_date`, `jobResult`.`modify_date` FROM `jobResult` WHERE `jobResult`.`job_id` = 1032 LIMIT 21; args=(1032,)
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi` WHERE `moduleapi`.`id` = 3 LIMIT 21; args=(3,)
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi` WHERE `moduleapi`.`id` = 3 LIMIT 21; args=(3,)
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module` WHERE `module`.`id` = 4 LIMIT 21; args=(4,)
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module` WHERE `module`.`id` = 4 LIMIT 21; args=(4,)
(0.000) SELECT `jobResult`.`id`, `jobResult`.`job_id`, `jobResult`.`result_json`, `jobResult`.`create_date`, `jobResult`.`modify_date` FROM `jobResult` WHERE `jobResult`.`job_id` = 1031 LIMIT 21; args=(1031,)
(0.000) SELECT `jobResult`.`id`, `jobResult`.`job_id`, `jobResult`.`result_json`, `jobResult`.`create_date`, `jobResult`.`modify_date` FROM `jobResult` WHERE `jobResult`.`job_id` = 1031 LIMIT 21; args=(1031,)
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi` WHERE `moduleapi`.`id` = 2 LIMIT 21; args=(2,)
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi` WHERE `moduleapi`.`id` = 2 LIMIT 21; args=(2,)
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module` WHERE `module`.`id` = 3 LIMIT 21; args=(3,)
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module` WHERE `module`.`id` = 3 LIMIT 21; args=(3,)
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module`; args=()
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module`; args=()
(0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2022-01-17 14:49:46.255123' AND `django_session`.`session_key` = '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v') LIMIT 21; args=('2022-01-17 14:49:46.255123', '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v')
(0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2022-01-17 14:49:46.255123' AND `django_session`.`session_key` = '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v') LIMIT 21; args=('2022-01-17 14:49:46.255123', '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v')
(0.000) SELECT `accounts_user`.`id`, `accounts_user`.`password`, `accounts_user`.`last_login`, `accounts_user`.`is_superuser`, `accounts_user`.`username`, `accounts_user`.`first_name`, `accounts_user`.`last_name`, `accounts_user`.`email`, `accounts_user`.`is_staff`, `accounts_user`.`is_active`, `accounts_user`.`date_joined`, `accounts_user`.`name`, `accounts_user`.`institution`, `accounts_user`.`state`, `accounts_user`.`role`, `accounts_user`.`level`, `accounts_user`.`department`, `accounts_user`.`employee_no`, `accounts_user`.`mobile_phone`, `accounts_user`.`company_phone`, `accounts_user`.`modify_date`, `accounts_user`.`auth` FROM `accounts_user` WHERE `accounts_user`.`id` = 1 LIMIT 21; args=(1,)
(0.000) SELECT `accounts_user`.`id`, `accounts_user`.`password`, `accounts_user`.`last_login`, `accounts_user`.`is_superuser`, `accounts_user`.`username`, `accounts_user`.`first_name`, `accounts_user`.`last_name`, `accounts_user`.`email`, `accounts_user`.`is_staff`, `accounts_user`.`is_active`, `accounts_user`.`date_joined`, `accounts_user`.`name`, `accounts_user`.`institution`, `accounts_user`.`state`, `accounts_user`.`role`, `accounts_user`.`level`, `accounts_user`.`department`, `accounts_user`.`employee_no`, `accounts_user`.`mobile_phone`, `accounts_user`.`company_phone`, `accounts_user`.`modify_date`, `accounts_user`.`auth` FROM `accounts_user` WHERE `accounts_user`.`id` = 1 LIMIT 21; args=(1,)
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module` WHERE `module`.`id` = 5 LIMIT 21; args=(5,)
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module` WHERE `module`.`id` = 5 LIMIT 21; args=(5,)
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module`; args=()
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module`; args=()
(0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2022-01-17 14:49:48.307592' AND `django_session`.`session_key` = '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v') LIMIT 21; args=('2022-01-17 14:49:48.307592', '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v')
(0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2022-01-17 14:49:48.307592' AND `django_session`.`session_key` = '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v') LIMIT 21; args=('2022-01-17 14:49:48.307592', '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v')
(0.000) SELECT `accounts_user`.`id`, `accounts_user`.`password`, `accounts_user`.`last_login`, `accounts_user`.`is_superuser`, `accounts_user`.`username`, `accounts_user`.`first_name`, `accounts_user`.`last_name`, `accounts_user`.`email`, `accounts_user`.`is_staff`, `accounts_user`.`is_active`, `accounts_user`.`date_joined`, `accounts_user`.`name`, `accounts_user`.`institution`, `accounts_user`.`state`, `accounts_user`.`role`, `accounts_user`.`level`, `accounts_user`.`department`, `accounts_user`.`employee_no`, `accounts_user`.`mobile_phone`, `accounts_user`.`company_phone`, `accounts_user`.`modify_date`, `accounts_user`.`auth` FROM `accounts_user` WHERE `accounts_user`.`id` = 1 LIMIT 21; args=(1,)
(0.000) SELECT `accounts_user`.`id`, `accounts_user`.`password`, `accounts_user`.`last_login`, `accounts_user`.`is_superuser`, `accounts_user`.`username`, `accounts_user`.`first_name`, `accounts_user`.`last_name`, `accounts_user`.`email`, `accounts_user`.`is_staff`, `accounts_user`.`is_active`, `accounts_user`.`date_joined`, `accounts_user`.`name`, `accounts_user`.`institution`, `accounts_user`.`state`, `accounts_user`.`role`, `accounts_user`.`level`, `accounts_user`.`department`, `accounts_user`.`employee_no`, `accounts_user`.`mobile_phone`, `accounts_user`.`company_phone`, `accounts_user`.`modify_date`, `accounts_user`.`auth` FROM `accounts_user` WHERE `accounts_user`.`id` = 1 LIMIT 21; args=(1,)
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi`; args=()
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi`; args=()
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2022-01-17 14:49:49.101415' AND `django_session`.`session_key` = '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v') LIMIT 21; args=('2022-01-17 14:49:49.101415', '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v')
(0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2022-01-17 14:49:49.101415' AND `django_session`.`session_key` = '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v') LIMIT 21; args=('2022-01-17 14:49:49.101415', '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v')
(0.000) SELECT `accounts_user`.`id`, `accounts_user`.`password`, `accounts_user`.`last_login`, `accounts_user`.`is_superuser`, `accounts_user`.`username`, `accounts_user`.`first_name`, `accounts_user`.`last_name`, `accounts_user`.`email`, `accounts_user`.`is_staff`, `accounts_user`.`is_active`, `accounts_user`.`date_joined`, `accounts_user`.`name`, `accounts_user`.`institution`, `accounts_user`.`state`, `accounts_user`.`role`, `accounts_user`.`level`, `accounts_user`.`department`, `accounts_user`.`employee_no`, `accounts_user`.`mobile_phone`, `accounts_user`.`company_phone`, `accounts_user`.`modify_date`, `accounts_user`.`auth` FROM `accounts_user` WHERE `accounts_user`.`id` = 1 LIMIT 21; args=(1,)
(0.000) SELECT `accounts_user`.`id`, `accounts_user`.`password`, `accounts_user`.`last_login`, `accounts_user`.`is_superuser`, `accounts_user`.`username`, `accounts_user`.`first_name`, `accounts_user`.`last_name`, `accounts_user`.`email`, `accounts_user`.`is_staff`, `accounts_user`.`is_active`, `accounts_user`.`date_joined`, `accounts_user`.`name`, `accounts_user`.`institution`, `accounts_user`.`state`, `accounts_user`.`role`, `accounts_user`.`level`, `accounts_user`.`department`, `accounts_user`.`employee_no`, `accounts_user`.`mobile_phone`, `accounts_user`.`company_phone`, `accounts_user`.`modify_date`, `accounts_user`.`auth` FROM `accounts_user` WHERE `accounts_user`.`id` = 1 LIMIT 21; args=(1,)
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module` WHERE `module`.`id` = 5 LIMIT 21; args=(5,)
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module` WHERE `module`.`id` = 5 LIMIT 21; args=(5,)
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi` WHERE `moduleapi`.`module_api_name` = 'herg' LIMIT 21; args=('herg',)
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi` WHERE `moduleapi`.`module_api_name` = 'herg' LIMIT 21; args=('herg',)
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module`; args=()
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module`; args=()
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module`; args=()
(0.000) SELECT `module`.`id`, `module`.`module_name`, `module`.`module_type`, `module`.`module_img`, `module`.`module_level`, `module`.`module_explanation`, `module`.`module_category`, `module`.`paper_link`, `module`.`create_date`, `module`.`modify_date` FROM `module`; args=()
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi`; args=()
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi`; args=()
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2022-01-17 14:49:49.187353' AND `django_session`.`session_key` = '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v') LIMIT 21; args=('2022-01-17 14:49:49.187353', '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v')
(0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2022-01-17 14:49:49.187353' AND `django_session`.`session_key` = '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v') LIMIT 21; args=('2022-01-17 14:49:49.187353', '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v')
(0.000) SELECT `accounts_user`.`id`, `accounts_user`.`password`, `accounts_user`.`last_login`, `accounts_user`.`is_superuser`, `accounts_user`.`username`, `accounts_user`.`first_name`, `accounts_user`.`last_name`, `accounts_user`.`email`, `accounts_user`.`is_staff`, `accounts_user`.`is_active`, `accounts_user`.`date_joined`, `accounts_user`.`name`, `accounts_user`.`institution`, `accounts_user`.`state`, `accounts_user`.`role`, `accounts_user`.`level`, `accounts_user`.`department`, `accounts_user`.`employee_no`, `accounts_user`.`mobile_phone`, `accounts_user`.`company_phone`, `accounts_user`.`modify_date`, `accounts_user`.`auth` FROM `accounts_user` WHERE `accounts_user`.`id` = 1 LIMIT 21; args=(1,)
(0.000) SELECT `accounts_user`.`id`, `accounts_user`.`password`, `accounts_user`.`last_login`, `accounts_user`.`is_superuser`, `accounts_user`.`username`, `accounts_user`.`first_name`, `accounts_user`.`last_name`, `accounts_user`.`email`, `accounts_user`.`is_staff`, `accounts_user`.`is_active`, `accounts_user`.`date_joined`, `accounts_user`.`name`, `accounts_user`.`institution`, `accounts_user`.`state`, `accounts_user`.`role`, `accounts_user`.`level`, `accounts_user`.`department`, `accounts_user`.`employee_no`, `accounts_user`.`mobile_phone`, `accounts_user`.`company_phone`, `accounts_user`.`modify_date`, `accounts_user`.`auth` FROM `accounts_user` WHERE `accounts_user`.`id` = 1 LIMIT 21; args=(1,)
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi` WHERE `moduleapi`.`module_id` = 5; args=(5,)
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi` WHERE `moduleapi`.`module_id` = 5; args=(5,)
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2022-01-17 14:49:57.851618' AND `django_session`.`session_key` = '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v') LIMIT 21; args=('2022-01-17 14:49:57.851618', '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v')
(0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2022-01-17 14:49:57.851618' AND `django_session`.`session_key` = '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v') LIMIT 21; args=('2022-01-17 14:49:57.851618', '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v')
(0.000) SELECT `accounts_user`.`id`, `accounts_user`.`password`, `accounts_user`.`last_login`, `accounts_user`.`is_superuser`, `accounts_user`.`username`, `accounts_user`.`first_name`, `accounts_user`.`last_name`, `accounts_user`.`email`, `accounts_user`.`is_staff`, `accounts_user`.`is_active`, `accounts_user`.`date_joined`, `accounts_user`.`name`, `accounts_user`.`institution`, `accounts_user`.`state`, `accounts_user`.`role`, `accounts_user`.`level`, `accounts_user`.`department`, `accounts_user`.`employee_no`, `accounts_user`.`mobile_phone`, `accounts_user`.`company_phone`, `accounts_user`.`modify_date`, `accounts_user`.`auth` FROM `accounts_user` WHERE `accounts_user`.`id` = 1 LIMIT 21; args=(1,)
(0.000) SELECT `accounts_user`.`id`, `accounts_user`.`password`, `accounts_user`.`last_login`, `accounts_user`.`is_superuser`, `accounts_user`.`username`, `accounts_user`.`first_name`, `accounts_user`.`last_name`, `accounts_user`.`email`, `accounts_user`.`is_staff`, `accounts_user`.`is_active`, `accounts_user`.`date_joined`, `accounts_user`.`name`, `accounts_user`.`institution`, `accounts_user`.`state`, `accounts_user`.`role`, `accounts_user`.`level`, `accounts_user`.`department`, `accounts_user`.`employee_no`, `accounts_user`.`mobile_phone`, `accounts_user`.`company_phone`, `accounts_user`.`modify_date`, `accounts_user`.`auth` FROM `accounts_user` WHERE `accounts_user`.`id` = 1 LIMIT 21; args=(1,)
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi` WHERE `moduleapi`.`id` = 4 LIMIT 21; args=(4,)
(0.000) SELECT `moduleapi`.`id`, `moduleapi`.`module_id`, `moduleapi`.`module_api_name`, `moduleapi`.`module_api_cd` FROM `moduleapi` WHERE `moduleapi`.`id` = 4 LIMIT 21; args=(4,)
(0.000) SELECT `accounts_user`.`id`, `accounts_user`.`password`, `accounts_user`.`last_login`, `accounts_user`.`is_superuser`, `accounts_user`.`username`, `accounts_user`.`first_name`, `accounts_user`.`last_name`, `accounts_user`.`email`, `accounts_user`.`is_staff`, `accounts_user`.`is_active`, `accounts_user`.`date_joined`, `accounts_user`.`name`, `accounts_user`.`institution`, `accounts_user`.`state`, `accounts_user`.`role`, `accounts_user`.`level`, `accounts_user`.`department`, `accounts_user`.`employee_no`, `accounts_user`.`mobile_phone`, `accounts_user`.`company_phone`, `accounts_user`.`modify_date`, `accounts_user`.`auth` FROM `accounts_user` WHERE `accounts_user`.`id` = 1 LIMIT 21; args=(1,)
(0.000) SELECT `accounts_user`.`id`, `accounts_user`.`password`, `accounts_user`.`last_login`, `accounts_user`.`is_superuser`, `accounts_user`.`username`, `accounts_user`.`first_name`, `accounts_user`.`last_name`, `accounts_user`.`email`, `accounts_user`.`is_staff`, `accounts_user`.`is_active`, `accounts_user`.`date_joined`, `accounts_user`.`name`, `accounts_user`.`institution`, `accounts_user`.`state`, `accounts_user`.`role`, `accounts_user`.`level`, `accounts_user`.`department`, `accounts_user`.`employee_no`, `accounts_user`.`mobile_phone`, `accounts_user`.`company_phone`, `accounts_user`.`modify_date`, `accounts_user`.`auth` FROM `accounts_user` WHERE `accounts_user`.`id` = 1 LIMIT 21; args=(1,)
(0.002) INSERT INTO `job` (`user_id`, `module_api_id`, `job_name`, `job_status`, `smiles`, `job_explanation`, `create_date`, `modify_date`) VALUES (1, 4, 'KHKI-01213', 'waiting', 'CN5CCN(c4ccc(Nc3ncc(I)c(Oc2ccc1cc[nH]c1c2)n3)cc4C(F)(F)F)CC5', '', '2022-01-17 14:49:57.857543', '2022-01-17 14:49:57.857563'); args=[1, 4, 'KHKI-01213', 'waiting', 'CN5CCN(c4ccc(Nc3ncc(I)c(Oc2ccc1cc[nH]c1c2)n3)cc4C(F)(F)F)CC5', '', '2022-01-17 14:49:57.857543', '2022-01-17 14:49:57.857563']
(0.002) INSERT INTO `job` (`user_id`, `module_api_id`, `job_name`, `job_status`, `smiles`, `job_explanation`, `create_date`, `modify_date`) VALUES (1, 4, 'KHKI-01213', 'waiting', 'CN5CCN(c4ccc(Nc3ncc(I)c(Oc2ccc1cc[nH]c1c2)n3)cc4C(F)(F)F)CC5', '', '2022-01-17 14:49:57.857543', '2022-01-17 14:49:57.857563'); args=[1, 4, 'KHKI-01213', 'waiting', 'CN5CCN(c4ccc(Nc3ncc(I)c(Oc2ccc1cc[nH]c1c2)n3)cc4C(F)(F)F)CC5', '', '2022-01-17 14:49:57.857543', '2022-01-17 14:49:57.857563']
(0.000) SELECT `job`.`id`, `job`.`user_id`, `job`.`module_api_id`, `job`.`job_name`, `job`.`job_status`, `job`.`smiles`, `job`.`job_explanation`, `job`.`create_date`, `job`.`modify_date` FROM `job` WHERE `job`.`id` = 1040 LIMIT 21; args=(1040,)
(0.000) SELECT `job`.`id`, `job`.`user_id`, `job`.`module_api_id`, `job`.`job_name`, `job`.`job_status`, `job`.`smiles`, `job`.`job_explanation`, `job`.`create_date`, `job`.`modify_date` FROM `job` WHERE `job`.`id` = 1040 LIMIT 21; args=(1040,)
(0.002) INSERT INTO `jobResult` (`job_id`, `result_json`, `create_date`, `modify_date`) VALUES (1040, '{\"time\": \"no_data\"}', '2022-01-17 14:49:57.872104', '2022-01-17 14:49:57.872124'); args=[1040, '{"time": "no_data"}', '2022-01-17 14:49:57.872104', '2022-01-17 14:49:57.872124']
(0.002) INSERT INTO `jobResult` (`job_id`, `result_json`, `create_date`, `modify_date`) VALUES (1040, '{\"time\": \"no_data\"}', '2022-01-17 14:49:57.872104', '2022-01-17 14:49:57.872124'); args=[1040, '{"time": "no_data"}', '2022-01-17 14:49:57.872104', '2022-01-17 14:49:57.872124']
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2022-01-17 14:49:57.946621' AND `django_session`.`session_key` = '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v') LIMIT 21; args=('2022-01-17 14:49:57.946621', '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v')
(0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2022-01-17 14:49:57.946621' AND `django_session`.`session_key` = '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v') LIMIT 21; args=('2022-01-17 14:49:57.946621', '6tt1kf00qkvwh8t3zcm8a1rykxn98e8v')
(0.000) SELECT `accounts_user`.`id`, `accounts_user`.`password`, `accounts_user`.`last_login`, `accounts_user`.`is_superuser`, `accounts_user`.`username`, `accounts_user`.`first_name`, `accounts_user`.`last_name`, `accounts_user`.`email`, `accounts_user`.`is_staff`, `accounts_user`.`is_active`, `accounts_user`.`date_joined`, `accounts_user`.`name`, `accounts_user`.`institution`, `accounts_user`.`state`, `accounts_user`.`role`, `accounts_user`.`level`, `accounts_user`.`department`, `accounts_user`.`employee_no`, `accounts_user`.`mobile_phone`, `accounts_user`.`company_phone`, `accounts_user`.`modify_date`, `accounts_user`.`auth` FROM `accounts_user` WHERE `accounts_user`.`id` = 1 LIMIT 21; args=(1,)
(0.000) SELECT `accounts_user`.`id`, `accounts_user`.`password`, `accounts_user`.`last_login`, `accounts_user`.`is_superuser`, `accounts_user`.`username`, `accounts_user`.`first_name`, `accounts_user`.`last_name`, `accounts_user`.`email`, `accounts_user`.`is_staff`, `accounts_user`.`is_active`, `accounts_user`.`date_joined`, `accounts_user`.`name`, `accounts_user`.`institution`, `accounts_user`.`state`, `accounts_user`.`role`, `accounts_user`.`level`, `accounts_user`.`department`, `accounts_user`.`employee_no`, `accounts_user`.`mobile_phone`, `accounts_user`.`company_phone`, `accounts_user`.`modify_date`, `accounts_user`.`auth` FROM `accounts_user` WHERE `accounts_user`.`id` = 1 LIMIT 21; args=(1,)
(0.000) SELECT COUNT(*) AS `__count` FROM `job` WHERE `job`.`user_id` = 1; args=(1,)
